calweek,Cluster/Country/Region,SubCluster,brand,dc,TimeSeries_Key,Quantity,ARIMA_Predicted
202119,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1732.0,
202120,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1728.0,
202121,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1611.0,
202122,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1764.0,
202123,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1697.0,
202124,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1645.0,
202125,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1663.0,
202126,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1723.0,
202127,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1803.0,
202128,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1741.0,
202129,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1785.0,
202130,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1649.0,
202131,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1724.0,
202132,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1716.0,
202133,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1732.0,
202134,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1692.0,
202135,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1704.0,
202136,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1674.0,
202137,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1735.0,
202138,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1676.0,
202139,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1662.0,
202140,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1723.0,
202141,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1780.0,
202142,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1735.0,
202143,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1697.0,
202144,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1726.0,
202145,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1759.0,
202146,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1674.0,
202147,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1753.0,
202148,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1687.0,
202149,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1631.0,
202150,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1627.0,
202151,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1681.0,
202152,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1648.0,
202201,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1698.0,
202202,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1620.0,
202203,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1662.0,
202204,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1641.0,
202205,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1692.0,
202206,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1713.0,
202207,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1640.0,
202208,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1690.0,
202209,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1662.0,
202210,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1706.0,
202211,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1701.0,
202212,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1688.0,
202213,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1639.0,
202214,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1771.0,
202215,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1748.0,
202216,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1660.0,
202217,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1669.0,
202218,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1669.0,
202219,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1658.0,
202220,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1705.0,
202221,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1660.0,
202222,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1672.0,
202223,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1675.0,
202224,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1717.0,
202225,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1596.0,
202226,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1726.0,
202227,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1712.0,
202228,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1716.0,
202229,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1673.0,
202230,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1717.0,
202231,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1712.0,
202232,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1709.0,
202233,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1738.0,
202234,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1694.0,
202235,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1682.0,
202236,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1746.0,
202237,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1765.0,
202238,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1639.0,
202239,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1614.0,
202240,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1723.0,
202241,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1686.0,
202242,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1720.0,
202243,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1658.0,
202244,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1699.0,
202245,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1676.0,
202246,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1693.0,
202247,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1710.0,
202248,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1698.0,
202249,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1703.0,
202250,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1642.0,
202251,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1694.0,
202252,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1735.0,
202301,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1705.0,
202302,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1702.0,
202303,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1653.0,
202304,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1674.0,
202305,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1664.0,
202306,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1699.0,
202307,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1700.0,
202308,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1667.0,
202309,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1667.0,
202310,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1651.0,
202311,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1745.0,
202312,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1693.0,
202313,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1680.0,
202314,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1660.0,
202315,US,SC1,BRANDA,DC2,PRDCT2_CUSTD,1688.0,
202001,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1672.0,
202002,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1743.0,
202003,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1637.0,
202004,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1745.0,
202005,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1727.0,
202006,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1642.0,
202007,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1773.0,
202008,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1734.0,
202009,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1745.0,
202010,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1657.0,
202011,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1690.0,
202012,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1645.0,
202013,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1673.0,
202014,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1698.0,
202015,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1681.0,
202016,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1724.0,
202017,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1681.0,
202018,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1672.0,
202019,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1702.0,
202020,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1730.0,
202021,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1669.0,
202022,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1695.0,
202023,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1693.0,
202024,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1773.0,
202025,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1704.0,
202026,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1643.0,
202027,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1708.0,
202028,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1697.0,
202029,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1650.0,
202030,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1719.0,
202031,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1600.0,
202032,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1679.0,
202033,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1684.0,
202034,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1641.0,
202035,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1753.0,
202036,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1724.0,
202037,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1674.0,
202038,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1696.0,
202039,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1764.0,
202040,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1676.0,
202041,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1696.0,
202042,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1699.0,
202043,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1743.0,
202044,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1654.0,
202045,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1696.0,
202046,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1642.0,
202047,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1731.0,
202048,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1664.0,
202049,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1717.0,
202050,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1664.0,
202051,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1700.0,
202052,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1710.0,
202101,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1705.0,
202102,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1730.0,
202103,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1741.0,
202104,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1714.0,
202105,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1761.0,
202106,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1708.0,
202107,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1625.0,
202108,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1658.0,
202109,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1780.0,
202110,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1716.0,
202111,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1666.0,
202112,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1699.0,
202113,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1808.0,
202114,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1781.0,
202115,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1682.0,
202116,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1720.0,
202117,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1661.0,
202118,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1760.0,
202119,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1752.0,
202120,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1841.0,
202121,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1775.0,
202122,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1719.0,
202123,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1718.0,
202124,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1728.0,
202125,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1676.0,
202126,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1716.0,
202127,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1675.0,
202128,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1657.0,
202129,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1697.0,
202130,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1640.0,
202131,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1749.0,
202132,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1723.0,
202133,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1660.0,
202134,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1650.0,
202135,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1680.0,
202136,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1601.0,
202137,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1696.0,
202138,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1727.0,
202139,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1697.0,
202140,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1755.0,
202141,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1681.0,
202142,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1740.0,
202143,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1667.0,
202144,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1716.0,
202145,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1683.0,
202146,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1718.0,
202147,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1586.0,
202148,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1677.0,
202149,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1667.0,
202150,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1738.0,
202151,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1670.0,
202152,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1692.0,
202201,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1718.0,
202202,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1731.0,
202203,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1712.0,
202204,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1698.0,
202205,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1690.0,
202206,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1705.0,
202207,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1736.0,
202208,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1752.0,
202209,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1758.0,
202210,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1627.0,
202211,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1689.0,
202212,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1763.0,
202213,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1595.0,
202214,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1715.0,
202215,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1777.0,
202216,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1657.0,
202217,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1718.0,
202218,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1678.0,
202219,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1673.0,
202220,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1642.0,
202221,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1729.0,
202222,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1713.0,
202223,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1706.0,
202224,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1662.0,
202225,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1697.0,
202226,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1718.0,
202227,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1689.0,
202228,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1687.0,
202229,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1698.0,
202230,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1690.0,
202231,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1660.0,
202232,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1640.0,
202233,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1722.0,
202234,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1642.0,
202235,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1708.0,
202236,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1742.0,
202237,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1683.0,
202238,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1711.0,
202239,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1672.0,
202240,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1697.0,
202241,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1731.0,
202242,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1739.0,
202243,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1644.0,
202244,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1624.0,
202245,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1743.0,
202246,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1777.0,
202247,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1718.0,
202248,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1694.0,
202249,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1705.0,
202250,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1633.0,
202251,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1709.0,
202252,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1687.0,
202301,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1684.0,
202302,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1669.0,
202303,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1796.0,
202304,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1737.0,
202305,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1691.0,
202306,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1749.0,
202307,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1713.0,
202308,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1729.0,
202309,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1747.0,
202310,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1765.0,
202311,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1697.0,
202312,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1698.0,
202313,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1617.0,
202314,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1761.0,
202315,US,SC1,BRANDA,DC2,PRDCT2_CUSTE,1735.0,
202001,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1774.0,
202002,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1734.0,
202003,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1682.0,
202004,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1640.0,
202005,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1659.0,
202006,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1643.0,
202007,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1677.0,
202008,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1700.0,
202009,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1702.0,
202010,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1672.0,
202011,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1668.0,
202012,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1772.0,
202013,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1685.0,
202014,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1702.0,
202015,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1690.0,
202016,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1676.0,
202017,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1627.0,
202018,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1654.0,
202019,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1747.0,
202020,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1653.0,
202021,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1634.0,
202022,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1735.0,
202023,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1728.0,
202024,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1660.0,
202025,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1704.0,
202026,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1684.0,
202027,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1710.0,
202028,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1699.0,
202029,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1668.0,
202030,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1748.0,
202031,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1639.0,
202032,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1786.0,
202033,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1693.0,
202034,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1705.0,
202035,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1634.0,
202036,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1722.0,
202037,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1749.0,
202038,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1670.0,
202039,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1660.0,
202040,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1657.0,
202041,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1674.0,
202042,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1682.0,
202043,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1641.0,
202044,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1658.0,
202045,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1757.0,
202046,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1680.0,
202047,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1749.0,
202048,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1663.0,
202049,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1688.0,
202050,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1652.0,
202051,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1736.0,
202052,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1768.0,
202101,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1780.0,
202102,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1695.0,
202103,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1713.0,
202104,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1707.0,
202105,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1783.0,
202106,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1710.0,
202107,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1715.0,
202108,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1711.0,
202109,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1644.0,
202110,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1686.0,
202111,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1654.0,
202112,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1701.0,
202113,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1657.0,
202114,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1769.0,
202115,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1732.0,
202116,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1626.0,
202117,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1759.0,
202118,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1696.0,
202119,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1727.0,
202120,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1673.0,
202121,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1664.0,
202122,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1748.0,
202123,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1692.0,
202124,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1725.0,
202125,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1624.0,
202126,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1640.0,
202127,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1684.0,
202128,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1744.0,
202129,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1734.0,
202130,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1702.0,
202131,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1725.0,
202132,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1669.0,
202133,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1690.0,
202134,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1679.0,
202135,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1683.0,
202136,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1704.0,
202137,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1692.0,
202138,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1690.0,
202139,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1699.0,
202140,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1689.0,
202141,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1674.0,
202142,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1726.0,
202143,US,SC1,BRANDA,DC2,PRDCT2_CUSTF,1716.0,
