calweek,Cluster/Country/Region,SubCluster,brand,dc,TimeSeries_Key,Quantity,Ensemble_Predicted
202201,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1855.0,
202202,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1851.0,
202203,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1914.0,
202204,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1883.0,
202205,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1821.0,
202206,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1916.0,
202207,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1858.0,
202208,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1820.0,
202209,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1827.0,
202210,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1797.0,
202211,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1823.0,
202212,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1856.0,
202213,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1847.0,
202214,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1886.0,
202215,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1842.0,
202216,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1872.0,
202217,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1843.0,
202218,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1864.0,
202219,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1869.0,
202220,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1876.0,
202221,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1864.0,
202222,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1873.0,
202223,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1744.0,
202224,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1859.0,
202225,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1775.0,
202226,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1933.0,
202227,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1888.0,
202228,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1818.0,
202229,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1853.0,
202230,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1860.0,
202231,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1790.0,
202232,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1887.0,
202233,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1840.0,
202234,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1867.0,
202235,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1787.0,
202236,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1851.0,
202237,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1875.0,
202238,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1842.0,
202239,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1835.0,
202240,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1837.0,
202241,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1854.0,
202242,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1805.0,
202243,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1885.0,
202244,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1828.0,
202245,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1924.0,
202246,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1826.0,
202247,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1800.0,
202248,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1796.0,
202249,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1842.0,
202250,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1818.0,
202251,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1777.0,
202252,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1745.0,
202301,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1811.0,
202302,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1860.0,
202303,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1783.0,
202304,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1852.0,
202305,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1818.0,
202306,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1780.0,
202307,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1888.0,
202308,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1792.0,
202309,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1848.0,
202310,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1842.0,
202311,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1862.0,
202312,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1870.0,
202313,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1825.0,
202314,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1808.0,
202315,US,SC1,BRANDB,DC1,PRDCT6_CUSTB,1842.0,
202001,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1803.0,
202002,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1907.0,
202003,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1889.0,
202004,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1858.0,
202005,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1886.0,
202006,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1905.0,
202007,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1844.0,
202008,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1908.0,
202009,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1833.0,
202010,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1838.0,
202011,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1786.0,
202012,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1817.0,
202013,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1837.0,
202014,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1862.0,
202015,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1829.0,
202016,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1869.0,
202017,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1867.0,
202018,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1832.0,
202019,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1849.0,
202020,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1867.0,
202021,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1835.0,
202022,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1864.0,
202023,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1871.0,
202024,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1823.0,
202025,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1869.0,
202026,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1797.0,
202027,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1850.0,
202028,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1873.0,
202029,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1870.0,
202030,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1876.0,
202031,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1915.0,
202032,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1839.0,
202033,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1849.0,
202034,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1827.0,
202035,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1892.0,
202036,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1851.0,
202037,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1823.0,
202038,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1849.0,
202039,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1924.0,
202040,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1872.0,
202041,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1932.0,
202042,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1881.0,
202043,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1873.0,
202044,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1814.0,
202045,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1878.0,
202046,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1861.0,
202047,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1859.0,
202048,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1836.0,
202049,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1827.0,
202050,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1824.0,
202051,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1880.0,
202052,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1799.0,
202101,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1858.0,
202102,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1842.0,
202103,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1889.0,
202104,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1797.0,
202105,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1819.0,
202106,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1850.0,
202107,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1926.0,
202108,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1817.0,
202109,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1831.0,
202110,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1893.0,
202111,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1824.0,
202112,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1842.0,
202113,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1821.0,
202114,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1824.0,
202115,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1862.0,
202116,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1759.0,
202117,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1897.0,
202118,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1821.0,
202119,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1787.0,
202120,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1875.0,
202121,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1775.0,
202122,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1828.0,
202123,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1883.0,
202124,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1907.0,
202125,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1857.0,
202126,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1862.0,
202127,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1802.0,
202128,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1810.0,
202129,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1872.0,
202130,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1855.0,
202131,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1907.0,
202132,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1845.0,
202133,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1844.0,
202134,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1838.0,
202135,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1759.0,
202136,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1871.0,
202137,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1843.0,
202138,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1892.0,
202139,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1794.0,
202140,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1866.0,
202141,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1799.0,
202142,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1819.0,
202143,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1869.0,
202144,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1853.0,
202145,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1862.0,
202146,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1904.0,
202147,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1836.0,
202148,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1855.0,
202149,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1870.0,
202150,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1828.0,
202151,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1914.0,
202152,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1852.0,
202201,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1848.0,
202202,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1806.0,
202203,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1850.0,
202204,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1873.0,
202205,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1976.0,
202206,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1860.0,
202207,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1843.0,
202208,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1931.0,
202209,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1849.0,
202210,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1871.0,
202211,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1856.0,
202212,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1826.0,
202213,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1809.0,
202214,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1818.0,
202215,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1872.0,
202216,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1863.0,
202217,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1822.0,
202218,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1874.0,
202219,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1839.0,
202220,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1818.0,
202221,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1869.0,
202222,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1806.0,
202223,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1882.0,
202224,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1850.0,
202225,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1874.0,
202226,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1856.0,
202227,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1869.0,
202228,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1831.0,
202229,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1936.0,
202230,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1903.0,
202231,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1871.0,
202232,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1863.0,
202233,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1866.0,
202234,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1849.0,
202235,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1874.0,
202236,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1884.0,
202237,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1833.0,
202238,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1888.0,
202239,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1857.0,
202240,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1861.0,
202241,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1834.0,
202242,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1851.0,
202243,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1838.0,
202244,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1845.0,
202245,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1899.0,
202246,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1842.0,
202247,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1791.0,
202248,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1792.0,
202249,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1817.0,
202250,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1850.0,
202251,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1890.0,
202252,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1852.0,
202301,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1884.0,
202302,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1858.0,
202303,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1839.0,
202304,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1822.0,
202305,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1870.0,
202306,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1911.0,
202307,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1824.0,
202308,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1889.0,
202309,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1866.0,
202310,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1900.0,
202311,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1840.0,
202312,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1851.0,
202313,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1798.0,
202314,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1821.0,
202315,US,SC1,BRANDB,DC1,PRDCT6_CUSTC,1844.0,
202001,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1850.0,
202002,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1800.0,
202003,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1951.0,
202004,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1832.0,
202005,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1837.0,
202006,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1831.0,
202007,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1866.0,
202008,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1840.0,
202009,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1817.0,
202010,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1871.0,
202011,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1887.0,
202012,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1834.0,
202013,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1769.0,
202014,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1836.0,
202015,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1847.0,
202016,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1866.0,
202017,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1815.0,
202018,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1912.0,
202019,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1831.0,
202020,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1918.0,
202021,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1832.0,
202022,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1809.0,
202023,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1837.0,
202024,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1838.0,
202025,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1898.0,
202026,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1853.0,
202027,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1853.0,
202028,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1850.0,
202029,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1785.0,
202030,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1892.0,
202031,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1873.0,
202032,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1861.0,
202033,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1871.0,
202034,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1905.0,
202035,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1816.0,
202036,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1809.0,
202037,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1836.0,
202038,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1846.0,
202039,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1888.0,
202040,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1879.0,
202041,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1852.0,
202042,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1822.0,
202043,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1888.0,
202044,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1890.0,
202045,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1789.0,
202046,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1873.0,
202047,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1881.0,
202048,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1882.0,
202049,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1839.0,
202050,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1883.0,
202051,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1823.0,
202052,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1869.0,
202101,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1790.0,
202102,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1920.0,
202103,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1844.0,
202104,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1866.0,
202105,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1872.0,
202106,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1821.0,
202107,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1908.0,
202108,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1932.0,
202109,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1845.0,
202110,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1909.0,
202111,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1835.0,
202112,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1780.0,
202113,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1942.0,
202114,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1794.0,
202115,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1821.0,
202116,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1855.0,
202117,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1911.0,
202118,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1878.0,
202119,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1927.0,
202120,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1989.0,
202121,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1899.0,
202122,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1825.0,
202123,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1840.0,
202124,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1810.0,
202125,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1782.0,
202126,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1827.0,
202127,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1831.0,
202128,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1809.0,
202129,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1841.0,
202130,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1833.0,
202131,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1908.0,
202132,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1845.0,
202133,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1845.0,
202134,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1843.0,
202135,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1855.0,
202136,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1887.0,
202137,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1918.0,
202138,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1839.0,
202139,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1825.0,
202140,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1865.0,
202141,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1813.0,
202142,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1862.0,
202143,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1823.0,
202144,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1909.0,
202145,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1757.0,
202146,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1887.0,
202147,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1965.0,
202148,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1894.0,
202149,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1865.0,
202150,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1881.0,
202151,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1887.0,
202152,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1861.0,
202201,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1815.0,
202202,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1807.0,
202203,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1897.0,
202204,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1836.0,
202205,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1873.0,
202206,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1902.0,
202207,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1866.0,
202208,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1860.0,
202209,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1809.0,
202210,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1804.0,
202211,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1854.0,
202212,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1826.0,
202213,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1827.0,
202214,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1815.0,
202215,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1831.0,
202216,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1927.0,
202217,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1902.0,
202218,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1878.0,
202219,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1931.0,
202220,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1816.0,
202221,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1903.0,
202222,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1841.0,
202223,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1796.0,
202224,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1845.0,
202225,US,SC1,BRANDB,DC2,PRDCT6_CUSTD,1790.0,
